timestamp,event,hw_timestamp,cmd_speed(s),joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,gripper_state
1626881820064756992,pose_received,1626881820062465906,0.15,0.124,0.017,-0.030,0.094,-0.012,0.000,2
1626881820214701824,pose_received,1626881820212404966,0.15,0.054,0.017,-0.030,0.094,-0.012,0.000,2
1626881820364795904,pose_received,1626881820362425088,0.15,-0.016,0.017,-0.030,0.094,-0.012,0.000,2
1626881820514985984,pose_received,1626881820512413024,0.15,-0.086,0.017,-0.030,0.094,-0.012,0.000,2
1626881820664880896,pose_received,1626881820662441968,0.15,-0.156,0.017,-0.030,0.094,-0.012,0.000,2
1626881820814758912,pose_received,1626881820812468051,0.15,-0.226,0.017,-0.030,0.094,-0.012,0.000,2
1626881820964760064,pose_received,1626881820962486982,0.15,-0.296,0.017,-0.030,0.094,-0.012,0.000,2
1626881821114653952,pose_received,1626881821112672090,0.15,-0.366,0.017,-0.030,0.094,-0.012,0.000,2
1626881821264477952,pose_received,1626881821262552022,0.15,-0.436,0.017,-0.030,0.094,-0.012,0.000,2
1626881821414848000,pose_received,1626881821412456989,0.15,-0.506,0.017,-0.030,0.094,-0.012,0.000,2
1626881821564142848,pose_received,1626881821562414884,0.15,-0.576,0.017,-0.030,0.094,-0.012,0.000,2
1626881821714167040,pose_received,1626881821712407112,0.15,-0.646,0.017,-0.030,0.094,-0.012,0.000,2
1626881821864551936,pose_received,1626881821862526893,0.15,-0.716,0.017,-0.030,0.094,-0.012,0.000,2
1626881822014259968,pose_received,1626881822012424945,0.15,-0.786,0.017,-0.030,0.094,-0.012,0.000,2
1626881822164256000,pose_received,1626881822162401914,0.15,-0.856,0.017,-0.030,0.094,-0.012,0.000,2
1626881822314942976,pose_received,1626881822312469005,0.15,-0.926,0.017,-0.030,0.094,-0.012,0.000,2
1626881822464222976,pose_received,1626881822462490081,0.15,-0.996,0.017,-0.030,0.094,-0.012,0.000,2
1626881822614531072,pose_received,1626881822612400054,0.15,-1.066,0.017,-0.030,0.094,-0.012,0.000,2
1626881822764499968,pose_received,1626881822762548923,0.15,-1.136,0.017,-0.030,0.094,-0.012,0.000,2
1626881822913161984,pose_received,1626881822912128925,0.15,-1.206,0.017,-0.030,0.094,-0.012,0.000,2
1626881823063958784,pose_received,1626881823062179088,0.15,-1.276,0.017,-0.030,0.094,-0.012,0.000,2
1626881823214317056,pose_received,1626881823212431907,0.15,-1.346,0.017,-0.030,0.094,-0.012,0.000,2
1626881823364528896,pose_received,1626881823362404108,0.15,-1.416,0.017,-0.030,0.094,-0.012,0.000,2
1626881823514808832,pose_received,1626881823512336015,0.15,-1.486,0.017,-0.030,0.094,-0.012,0.000,2
1626881823664766976,pose_received,1626881823662415981,0.15,-1.556,0.017,-0.030,0.094,-0.012,0.000,2
1626881824115314944,pose_received,1626881824112386941,0.15,-1.556,0.087,-0.030,0.094,-0.012,0.000,2
1626881824264803840,pose_received,1626881824262432098,0.15,-1.556,0.157,-0.030,0.094,-0.012,0.000,2
1626881824417063936,pose_received,1626881824414218902,0.15,-1.556,0.227,-0.030,0.094,-0.012,0.000,2
1626881824715798016,pose_received,1626881824712311029,0.15,-1.556,0.157,-0.030,0.094,-0.012,0.000,2
1626881824865114880,pose_received,1626881824862493991,0.15,-1.556,0.087,-0.030,0.094,-0.012,0.000,2
1626881825015161088,pose_received,1626881825012710094,0.15,-1.556,0.017,-0.030,0.094,-0.012,0.000,2
1626881825164441088,pose_received,1626881825162508010,0.15,-1.556,-0.053,-0.030,0.094,-0.012,0.000,2
1626881825315567872,pose_received,1626881825312937974,0.15,-1.556,-0.123,-0.030,0.094,-0.012,0.000,2
1626881825465539072,pose_received,1626881825462891101,0.15,-1.556,-0.193,-0.030,0.094,-0.012,0.000,2
1626881825614996992,pose_received,1626881825612432956,0.15,-1.556,-0.263,-0.030,0.094,-0.012,0.000,2
1626881825764107008,pose_received,1626881825762335062,0.15,-1.556,-0.333,-0.030,0.094,-0.012,0.000,2
1626881825914592000,pose_received,1626881825912394046,0.15,-1.556,-0.333,0.040,0.094,-0.012,0.000,2
1626881826065182976,pose_received,1626881826062297105,0.15,-1.556,-0.333,0.110,0.094,-0.012,0.000,2
1626881826214174976,pose_received,1626881826212434053,0.15,-1.556,-0.333,0.180,0.094,-0.012,0.000,2
1626881826664745216,pose_received,1626881826662648916,0.15,-1.556,-0.333,0.110,0.094,-0.012,0.000,2
1626881826822643968,pose_received,1626881826814192056,0.15,-1.556,-0.333,0.040,0.094,-0.012,0.000,2
1626881826964675072,pose_received,1626881826962682008,0.15,-1.556,-0.333,-0.030,0.094,-0.012,0.000,2
1626881827114740992,pose_received,1626881827112404108,0.15,-1.556,-0.333,-0.100,0.094,-0.012,0.000,2
1626881827264879104,pose_received,1626881827262293100,0.15,-1.556,-0.333,-0.170,0.094,-0.012,0.000,2
1626881827416625920,pose_received,1626881827412472963,0.15,-1.556,-0.333,-0.240,0.094,-0.012,0.000,2
1626881827564591872,pose_received,1626881827562385082,0.15,-1.556,-0.333,-0.310,0.094,-0.012,0.000,2
1626881827714763008,pose_received,1626881827712465047,0.15,-1.556,-0.333,-0.380,0.094,-0.012,0.000,2
1626881827864784896,pose_received,1626881827862409114,0.15,-1.556,-0.333,-0.450,0.094,-0.012,0.000,2
1626881828015172096,pose_received,1626881828012821912,0.15,-1.556,-0.333,-0.520,0.094,-0.012,0.000,2
1626881828164755200,pose_received,1626881828162468910,0.15,-1.556,-0.333,-0.590,0.094,-0.012,0.000,2
1626881828314910976,pose_received,1626881828312470912,0.15,-1.556,-0.333,-0.660,0.094,-0.012,0.000,2
1626881828465569024,pose_received,1626881828462497949,0.15,-1.556,-0.333,-0.730,0.094,-0.012,0.000,2
1626881828614886144,pose_received,1626881828612430095,0.15,-1.556,-0.403,-0.730,0.094,-0.012,0.000,2
1626881828764709120,pose_received,1626881828762464046,0.15,-1.556,-0.473,-0.730,0.094,-0.012,0.000,2
1626881828914763008,pose_received,1626881828912535905,0.15,-1.556,-0.543,-0.730,0.094,-0.012,0.000,2
1626881829214452992,pose_received,1626881829212258100,0.15,-1.556,-0.543,-0.660,0.094,-0.012,0.000,2
1626881829514727168,pose_received,1626881829512423038,0.15,-1.556,-0.613,-0.660,0.094,-0.012,0.000,2
1626881829664907008,pose_received,1626881829662506103,0.15,-1.556,-0.613,-0.590,0.094,-0.012,0.000,2
1626881829963340032,pose_received,1626881829962061882,0.15,-1.556,-0.683,-0.590,0.094,-0.012,0.000,2
1626881830114995968,pose_received,1626881830112251043,0.15,-1.556,-0.753,-0.590,0.094,-0.012,0.000,2
1626881830265506048,pose_received,1626881830262481927,0.15,-1.556,-0.753,-0.520,0.094,-0.012,0.000,2
1626881830865225984,pose_received,1626881830862338066,0.15,-1.556,-0.823,-0.520,0.094,-0.012,0.000,2
1626881831018635008,pose_received,1626881831012484073,0.15,-1.556,-0.823,-0.450,0.094,-0.012,0.000,2
1626881831764830208,pose_received,1626881831762440919,0.15,-1.556,-0.893,-0.450,0.094,-0.012,0.000,2
1626881833564486144,pose_received,1626881833562185049,0.15,-1.556,-0.823,-0.450,0.094,-0.012,0.000,1
1626881833714756864,pose_received,1626881833712435007,0.15,-1.556,-0.753,-0.450,0.094,-0.012,0.000,1
1626881833864348928,pose_received,1626881833862493991,0.15,-1.556,-0.683,-0.450,0.094,-0.012,0.000,1
1626881834019006976,pose_received,1626881834012480974,0.15,-1.556,-0.613,-0.450,0.094,-0.012,0.000,1
1626881834164564992,pose_received,1626881834162480115,0.15,-1.556,-0.543,-0.450,0.094,-0.012,0.000,1
1626881834314939904,pose_received,1626881834312581062,0.15,-1.556,-0.473,-0.450,0.094,-0.012,0.000,1
1626881834464663040,pose_received,1626881834462531089,0.15,-1.556,-0.403,-0.450,0.094,-0.012,0.000,1
1626881834616753152,pose_received,1626881834614427089,0.15,-1.556,-0.333,-0.450,0.094,-0.012,0.000,1
1626881834764827136,pose_received,1626881834762520074,0.15,-1.556,-0.263,-0.450,0.094,-0.012,0.000,1
1626881834914472192,pose_received,1626881834912401914,0.15,-1.556,-0.193,-0.450,0.094,-0.012,0.000,1
1626881835064235008,pose_received,1626881835062269926,0.15,-1.556,-0.123,-0.450,0.094,-0.012,0.000,1
1626881835214654976,pose_received,1626881835212542057,0.15,-1.556,-0.123,-0.380,0.094,-0.012,0.000,1
1626881835364429056,pose_received,1626881835362448930,0.15,-1.556,-0.123,-0.310,0.094,-0.012,0.000,1
1626881835514951936,pose_received,1626881835512449026,0.15,-1.556,-0.123,-0.240,0.094,-0.012,0.000,1
1626881835664516096,pose_received,1626881835662364959,0.15,-1.556,-0.123,-0.170,0.094,-0.012,0.000,1
1626881835814503936,pose_received,1626881835812412023,0.15,-1.556,-0.123,-0.100,0.094,-0.012,0.000,1
1626881835964416000,pose_received,1626881835962407112,0.15,-1.556,-0.123,-0.030,0.094,-0.012,0.000,1
1626881836421241088,pose_received,1626881836412411928,0.15,-1.486,-0.123,-0.030,0.094,-0.012,0.000,1
1626881836563420160,pose_received,1626881836562179088,0.15,-1.416,-0.123,-0.030,0.094,-0.012,0.000,1
1626881836713451008,pose_received,1626881836712069988,0.15,-1.346,-0.123,-0.030,0.094,-0.012,0.000,1
1626881836865005056,pose_received,1626881836862720012,0.15,-1.276,-0.123,-0.030,0.094,-0.012,0.000,1
1626881837014578176,pose_received,1626881837012609958,0.15,-1.206,-0.123,-0.030,0.094,-0.012,0.000,1
1626881837164314880,pose_received,1626881837162556886,0.15,-1.136,-0.123,-0.030,0.094,-0.012,0.000,1
1626881837315032832,pose_received,1626881837312532901,0.15,-1.066,-0.123,-0.030,0.094,-0.012,0.000,1
1626881837464532992,pose_received,1626881837462488889,0.15,-0.996,-0.123,-0.030,0.094,-0.012,0.000,1
1626881837618736896,pose_received,1626881837613765954,0.15,-0.926,-0.123,-0.030,0.094,-0.012,0.000,1
1626881837764774912,pose_received,1626881837762433052,0.15,-0.856,-0.123,-0.030,0.094,-0.012,0.000,1
1626881837914257152,pose_received,1626881837912403106,0.15,-0.786,-0.123,-0.030,0.094,-0.012,0.000,1
1626881838064964096,pose_received,1626881838062453985,0.15,-0.716,-0.123,-0.030,0.094,-0.012,0.000,1
1626881838214657024,pose_received,1626881838212403059,0.15,-0.646,-0.123,-0.030,0.094,-0.012,0.000,1
1626881838364695040,pose_received,1626881838362425088,0.15,-0.576,-0.123,-0.030,0.094,-0.012,0.000,1
1626881838514704896,pose_received,1626881838512314081,0.15,-0.506,-0.123,-0.030,0.094,-0.012,0.000,1
1626881838664664064,pose_received,1626881838662436962,0.15,-0.436,-0.123,-0.030,0.094,-0.012,0.000,1
1626881838814713856,pose_received,1626881838812419891,0.15,-0.366,-0.123,-0.030,0.094,-0.012,0.000,1
1626881838964612096,pose_received,1626881838962421894,0.15,-0.296,-0.123,-0.030,0.094,-0.012,0.000,1
1626881839114590976,pose_received,1626881839112395048,0.15,-0.226,-0.123,-0.030,0.094,-0.012,0.000,1
1626881839264416000,pose_received,1626881839262491941,0.15,-0.156,-0.123,-0.030,0.094,-0.012,0.000,1
1626881839423398912,pose_received,1626881839415945053,0.15,-0.086,-0.123,-0.030,0.094,-0.012,0.000,1
1626881839564690176,pose_received,1626881839562450885,0.15,-0.016,-0.123,-0.030,0.094,-0.012,0.000,1
1626881839714649856,pose_received,1626881839712296962,0.15,0.054,-0.123,-0.030,0.094,-0.012,0.000,1
1626881839864456960,pose_received,1626881839862395048,0.15,0.124,-0.123,-0.030,0.094,-0.012,0.000,1
1626881840019206912,pose_received,1626881840016685009,0.15,0.194,-0.123,-0.030,0.094,-0.012,0.000,1
1626881840163634176,pose_received,1626881840162389039,0.15,0.264,-0.123,-0.030,0.094,-0.012,0.000,1
1626881840314604032,pose_received,1626881840312517881,0.15,0.334,-0.123,-0.030,0.094,-0.012,0.000,1
1626881840465693952,pose_received,1626881840462667942,0.15,0.404,-0.123,-0.030,0.094,-0.012,0.000,1
1626881840614953984,pose_received,1626881840613070011,0.15,0.474,-0.123,-0.030,0.094,-0.012,0.000,1
1626881840764358912,pose_received,1626881840762461900,0.15,0.544,-0.123,-0.030,0.094,-0.012,0.000,1
1626881840914354176,pose_received,1626881840912457942,0.15,0.614,-0.123,-0.030,0.094,-0.012,0.000,1
1626881841064886016,pose_received,1626881841062670946,0.15,0.684,-0.123,-0.030,0.094,-0.012,0.000,1
1626881841219183872,pose_received,1626881841214184045,0.15,0.754,-0.123,-0.030,0.094,-0.012,0.000,1
1626881841364448000,pose_received,1626881841362330913,0.15,0.824,-0.123,-0.030,0.094,-0.012,0.000,1
1626881841514735104,pose_received,1626881841512383937,0.15,0.894,-0.123,-0.030,0.094,-0.012,0.000,1
1626881841664651008,pose_received,1626881841662367105,0.15,0.964,-0.123,-0.030,0.094,-0.012,0.000,1
1626881841818447104,pose_received,1626881841812417030,0.15,1.034,-0.123,-0.030,0.094,-0.012,0.000,1
1626881841964536064,pose_received,1626881841962321043,0.15,1.104,-0.123,-0.030,0.094,-0.012,0.000,1
1626881842114966016,pose_received,1626881842112426042,0.15,1.174,-0.123,-0.030,0.094,-0.012,0.000,1
1626881842264183040,pose_received,1626881842262379884,0.15,1.244,-0.123,-0.030,0.094,-0.012,0.000,1
1626881842414259968,pose_received,1626881842412482023,0.15,1.314,-0.123,-0.030,0.094,-0.012,0.000,1
1626881842564627968,pose_received,1626881842562387943,0.15,1.384,-0.123,-0.030,0.094,-0.012,0.000,1
1626881842715197952,pose_received,1626881842712392091,0.15,1.454,-0.123,-0.030,0.094,-0.012,0.000,1
1626881842864623104,pose_received,1626881842862409114,0.15,1.524,-0.123,-0.030,0.094,-0.012,0.000,1
1626881843014561792,pose_received,1626881843012319087,0.15,1.594,-0.123,-0.030,0.094,-0.012,0.000,1
1626881843164782080,pose_received,1626881843162477970,0.15,1.664,-0.123,-0.030,0.094,-0.012,0.000,1
1626881843314896128,pose_received,1626881843312386035,0.15,1.734,-0.123,-0.030,0.094,-0.012,0.000,1
1626881843463407872,pose_received,1626881843462157964,0.15,1.804,-0.123,-0.030,0.094,-0.012,0.000,1
1626881843614646784,pose_received,1626881843612065076,0.15,1.804,-0.123,-0.100,0.094,-0.012,0.000,1
1626881843763941120,pose_received,1626881843762240886,0.15,1.804,-0.123,-0.170,0.094,-0.012,0.000,1
1626881843916375040,pose_received,1626881843912440061,0.15,1.804,-0.123,-0.240,0.094,-0.012,0.000,1
1626881844064683008,pose_received,1626881844062444925,0.15,1.804,-0.123,-0.310,0.094,-0.012,0.000,1
1626881844215065088,pose_received,1626881844212399959,0.15,1.804,-0.123,-0.380,0.094,-0.012,0.000,1
1626881844364593920,pose_received,1626881844362339973,0.15,1.804,-0.123,-0.450,0.094,-0.012,0.000,1
1626881844515041024,pose_received,1626881844512451887,0.15,1.804,-0.123,-0.520,0.094,-0.012,0.000,1
1626881844664697856,pose_received,1626881844662439107,0.15,1.804,-0.123,-0.590,0.094,-0.012,0.000,1
1626881844814654976,pose_received,1626881844812437057,0.15,1.804,-0.123,-0.660,0.094,-0.012,0.000,1
1626881844964632064,pose_received,1626881844962341070,0.15,1.804,-0.123,-0.730,0.094,-0.012,0.000,1
1626881845114588928,pose_received,1626881845112231016,0.15,1.804,-0.123,-0.800,0.094,-0.012,0.000,1
1626881845264652032,pose_received,1626881845262408018,0.15,1.804,-0.193,-0.800,0.094,-0.012,0.000,1
1626881845414717952,pose_received,1626881845412518024,0.15,1.805,-0.263,-0.800,0.094,-0.012,0.000,1
1626881845564482048,pose_received,1626881845562388896,0.15,1.805,-0.333,-0.800,0.094,-0.012,0.000,1
1626881845715091968,pose_received,1626881845712378978,0.15,1.805,-0.403,-0.800,0.094,-0.012,0.000,1
1626881845864846848,pose_received,1626881845862299919,0.15,1.805,-0.473,-0.800,0.094,-0.012,0.000,1
1626881846315362816,pose_received,1626881846312424898,0.15,1.805,-0.543,-0.800,0.094,-0.012,0.000,1
1626881846465187072,pose_received,1626881846462388992,0.15,1.805,-0.613,-0.800,0.094,-0.012,0.000,1
1626881847064227072,pose_received,1626881847062253952,0.15,1.805,-0.613,-0.730,0.094,-0.012,0.000,1
1626881847214492160,pose_received,1626881847212301969,0.15,1.805,-0.613,-0.660,0.094,-0.012,0.000,1
1626881847664450048,pose_received,1626881847662389993,0.15,1.735,-0.613,-0.660,0.094,-0.012,0.000,1
1626881848714343936,pose_received,1626881848712361097,0.15,1.735,-0.613,-0.590,0.094,-0.012,0.000,1
1626881848864470016,pose_received,1626881848862387895,0.15,1.735,-0.613,-0.520,0.094,-0.012,0.000,1
1626881849319313152,pose_received,1626881849316956996,0.15,1.735,-0.613,-0.590,0.094,-0.012,0.000,1
1626881849464443904,pose_received,1626881849462385892,0.15,1.735,-0.613,-0.660,0.094,-0.012,0.000,1
1626881849618171904,pose_received,1626881849613349914,0.15,1.735,-0.613,-0.730,0.094,-0.012,0.000,1
1626881849765284096,pose_received,1626881849762944936,0.15,1.735,-0.683,-0.730,0.094,-0.012,0.000,1
1626881850824920064,pose_received,1626881850814863920,0.15,1.735,-0.753,-0.730,0.094,-0.012,0.000,1
1626881851415364864,pose_received,1626881851412383079,0.15,1.735,-0.753,-0.660,0.094,-0.012,0.000,1
1626881853813179904,pose_received,1626881853812011957,0.15,1.735,-0.683,-0.660,0.094,-0.012,0.000,2
1626881853964302080,pose_received,1626881853962305068,0.15,1.735,-0.613,-0.660,0.094,-0.012,0.000,2
1626881854114382080,pose_received,1626881854112277030,0.15,1.735,-0.543,-0.660,0.094,-0.012,0.000,2
1626881854264843008,pose_received,1626881854262734889,0.15,1.735,-0.473,-0.660,0.094,-0.012,0.000,2
1626881854414676992,pose_received,1626881854412445068,0.15,1.735,-0.403,-0.660,0.094,-0.012,0.000,2
1626881854564538880,pose_received,1626881854562410116,0.15,1.735,-0.333,-0.660,0.094,-0.012,0.000,2
1626881854714539008,pose_received,1626881854712444067,0.15,1.735,-0.263,-0.660,0.094,-0.012,0.000,2
1626881854864418048,pose_received,1626881854862421035,0.15,1.735,-0.193,-0.660,0.094,-0.012,0.000,2
1626881855014595072,pose_received,1626881855012422084,0.15,1.735,-0.123,-0.660,0.094,-0.012,0.000,2
1626881855164462080,pose_received,1626881855162408113,0.15,1.735,-0.053,-0.660,0.094,-0.012,0.000,2
1626881855614703872,pose_received,1626881855612377882,0.15,1.735,-0.053,-0.590,0.094,-0.012,0.000,2
1626881855764563968,pose_received,1626881855762443065,0.15,1.735,-0.053,-0.520,0.094,-0.012,0.000,2
1626881855914447104,pose_received,1626881855912305116,0.15,1.735,-0.053,-0.450,0.094,-0.012,0.000,2
1626881856065409792,pose_received,1626881856062407016,0.15,1.735,-0.053,-0.380,0.094,-0.012,0.000,2
1626881856215225856,pose_received,1626881856213088989,0.15,1.735,-0.053,-0.310,0.094,-0.012,0.000,2
1626881856364406016,pose_received,1626881856362423896,0.15,1.735,-0.053,-0.240,0.094,-0.012,0.000,2
1626881856514548992,pose_received,1626881856512450933,0.15,1.735,-0.053,-0.170,0.094,-0.012,0.000,2
1626881856664402944,pose_received,1626881856662280082,0.15,1.735,-0.053,-0.100,0.094,-0.012,0.000,2
1626881856814578176,pose_received,1626881856812352895,0.15,1.735,-0.053,-0.030,0.094,-0.012,0.000,2
1626881857414392832,pose_received,1626881857412321090,0.15,1.665,-0.053,-0.030,0.094,-0.012,0.000,2
1626881857564340224,pose_received,1626881857562352895,0.15,1.595,-0.053,-0.030,0.094,-0.012,0.000,2
1626881857714305024,pose_received,1626881857712276935,0.15,1.525,-0.053,-0.030,0.094,-0.012,0.000,2
1626881857864433152,pose_received,1626881857862380027,0.15,1.455,-0.053,-0.030,0.094,-0.012,0.000,2
1626881858014693888,pose_received,1626881858012470960,0.15,1.385,-0.053,-0.030,0.094,-0.012,0.000,2
1626881858165168896,pose_received,1626881858162465095,0.15,1.315,-0.053,-0.030,0.094,-0.012,0.000,2
1626881858315664128,pose_received,1626881858312463045,0.15,1.245,-0.053,-0.030,0.094,-0.012,0.000,2
1626881858464992000,pose_received,1626881858462385892,0.15,1.175,-0.053,-0.030,0.094,-0.012,0.000,2
1626881858617542144,pose_received,1626881858612442016,0.15,1.105,-0.053,-0.030,0.094,-0.012,0.000,2
1626881858765063936,pose_received,1626881858762402057,0.15,1.035,-0.053,-0.030,0.094,-0.012,0.000,2
1626881858915229184,pose_received,1626881858912424087,0.15,0.965,-0.053,-0.030,0.094,-0.012,0.000,2
1626881859064937984,pose_received,1626881859062393903,0.15,0.895,-0.053,-0.030,0.094,-0.012,0.000,2
1626881859215166208,pose_received,1626881859212373971,0.15,0.825,-0.053,-0.030,0.094,-0.012,0.000,2
1626881859364811008,pose_received,1626881859362350940,0.15,0.755,-0.053,-0.030,0.094,-0.012,0.000,2
1626881859515045888,pose_received,1626881859512415885,0.15,0.685,-0.053,-0.030,0.094,-0.012,0.000,2
1626881859665297920,pose_received,1626881859662461042,0.15,0.615,-0.053,-0.030,0.094,-0.012,0.000,2
1626881859815001088,pose_received,1626881859812452077,0.15,0.545,-0.053,-0.030,0.094,-0.012,0.000,2
1626881859964879872,pose_received,1626881859962400913,0.15,0.475,-0.053,-0.030,0.094,-0.012,0.000,2
1626881860114839040,pose_received,1626881860112397909,0.15,0.405,-0.053,-0.030,0.094,-0.012,0.000,2
1626881860264879104,pose_received,1626881860262419939,0.15,0.335,-0.053,-0.030,0.094,-0.012,0.000,2
1626881860415313920,pose_received,1626881860412463903,0.15,0.265,-0.053,-0.030,0.094,-0.012,0.000,2
1626881860564608000,pose_received,1626881860562452077,0.15,0.195,-0.053,-0.030,0.094,-0.012,0.000,2
1626881860713341952,pose_received,1626881860712126016,0.15,0.125,-0.053,-0.030,0.094,-0.012,0.000,2
1626881860864706048,pose_received,1626881860862301111,0.15,0.055,-0.053,-0.030,0.094,-0.012,0.000,2
1626881861015096832,pose_received,1626881861012497901,0.15,-0.015,-0.053,-0.030,0.094,-0.012,0.000,2
1626881861164664064,pose_received,1626881861162399053,0.15,-0.085,-0.053,-0.030,0.094,-0.012,0.000,2
1626881861315407104,pose_received,1626881861312401056,0.15,-0.155,-0.053,-0.030,0.094,-0.012,0.000,2
1626881861464549120,pose_received,1626881861462348937,0.15,-0.225,-0.053,-0.030,0.094,-0.012,0.000,2
1626881861614680064,pose_received,1626881861612361907,0.15,-0.295,-0.053,-0.030,0.094,-0.012,0.000,2
1626881861764571904,pose_received,1626881861762275934,0.15,-0.365,-0.053,-0.030,0.094,-0.012,0.000,2
1626881861914509056,pose_received,1626881861912403106,0.15,-0.435,-0.053,-0.030,0.094,-0.012,0.000,2
1626881862064743936,pose_received,1626881862062510013,0.15,-0.505,-0.053,-0.030,0.094,-0.012,0.000,2
1626881862214849024,pose_received,1626881862212501049,0.15,-0.575,-0.053,-0.030,0.094,-0.012,0.000,2
1626881862364342016,pose_received,1626881862362320899,0.15,-0.645,-0.053,-0.030,0.094,-0.012,0.000,2
1626881862514828800,pose_received,1626881862512501955,0.15,-0.715,-0.053,-0.030,0.094,-0.012,0.000,2
1626881862664624896,pose_received,1626881862662439107,0.15,-0.785,-0.053,-0.030,0.094,-0.012,0.000,2
1626881862815238912,pose_received,1626881862812489032,0.15,-0.855,-0.053,-0.030,0.094,-0.012,0.000,2
1626881862964695040,pose_received,1626881862962272882,0.15,-0.925,-0.053,-0.030,0.094,-0.012,0.000,2
1626881863115237120,pose_received,1626881863112550973,0.15,-0.995,-0.053,-0.030,0.094,-0.012,0.000,2
1626881863264857088,pose_received,1626881863262593984,0.15,-1.065,-0.053,-0.030,0.094,-0.012,0.000,2
1626881863414710016,pose_received,1626881863412400007,0.15,-1.135,-0.053,-0.030,0.094,-0.012,0.000,2
1626881863565166848,pose_received,1626881863562459945,0.15,-1.205,-0.053,-0.030,0.094,-0.012,0.000,2
1626881863715261952,pose_received,1626881863712400913,0.15,-1.275,-0.053,-0.030,0.094,-0.012,0.000,2
1626881863863459072,pose_received,1626881863862138986,0.15,-1.345,-0.053,-0.030,0.094,-0.012,0.000,2
1626881864013224960,pose_received,1626881864011915922,0.15,-1.345,-0.053,-0.100,0.094,-0.012,0.000,2
1626881864164750080,pose_received,1626881864162256002,0.15,-1.345,-0.053,-0.170,0.094,-0.012,0.000,2
1626881864314775040,pose_received,1626881864312551021,0.15,-1.345,-0.053,-0.240,0.094,-0.012,0.000,2
1626881864464580096,pose_received,1626881864462382078,0.15,-1.345,-0.053,-0.310,0.094,-0.012,0.000,2
1626881864616553984,pose_received,1626881864612482070,0.15,-1.345,-0.053,-0.380,0.094,-0.012,0.000,2
1626881864765233152,pose_received,1626881864762389898,0.15,-1.345,-0.053,-0.450,0.094,-0.012,0.000,2
1626881864915453952,pose_received,1626881864912275075,0.15,-1.345,-0.053,-0.520,0.094,-0.012,0.000,2
1626881865064186112,pose_received,1626881865062422990,0.15,-1.345,-0.053,-0.590,0.094,-0.012,0.000,2
1626881865214971904,pose_received,1626881865212460041,0.15,-1.345,-0.053,-0.660,0.094,-0.012,0.000,2
1626881865364665088,pose_received,1626881865362335920,0.15,-1.345,-0.053,-0.730,0.094,-0.012,0.000,2
1626881865514897152,pose_received,1626881865512336969,0.15,-1.345,-0.123,-0.730,0.094,-0.012,0.000,2
1626881865664783104,pose_received,1626881865662491083,0.15,-1.345,-0.193,-0.730,0.094,-0.012,0.000,2
1626881865814846976,pose_received,1626881865812437057,0.15,-1.345,-0.263,-0.730,0.094,-0.012,0.000,2
1626881865964884992,pose_received,1626881865962524890,0.15,-1.345,-0.333,-0.730,0.094,-0.012,0.000,2
1626881866114353920,pose_received,1626881866112556934,0.15,-1.345,-0.403,-0.730,0.094,-0.012,0.000,2
1626881866265364992,pose_received,1626881866262453079,0.15,-1.345,-0.403,-0.660,0.094,-0.012,0.000,2
1626881866415201024,pose_received,1626881866412484884,0.15,-1.345,-0.403,-0.590,0.094,-0.012,0.000,2
1626881866564933120,pose_received,1626881866562448024,0.15,-1.345,-0.473,-0.590,0.094,-0.012,0.000,2
1626881866714804992,pose_received,1626881866712500095,0.15,-1.345,-0.543,-0.590,0.094,-0.012,0.000,2
1626881867164830976,pose_received,1626881867162377119,0.15,-1.345,-0.613,-0.590,0.094,-0.012,0.000,2
1626881867313751040,pose_received,1626881867312140941,0.15,-1.345,-0.683,-0.590,0.094,-0.012,0.000,2
1626881868064736000,pose_received,1626881868062482118,0.15,-1.345,-0.712,-0.590,0.094,-0.012,0.000,2
1626881868365117184,pose_received,1626881868362765073,0.15,-1.345,-0.712,-0.520,0.094,-0.012,0.000,2
1626881868964612864,pose_received,1626881868962351083,0.15,-1.345,-0.782,-0.520,0.094,-0.012,0.000,2
1626881869114771968,pose_received,1626881869112387895,0.15,-1.345,-0.782,-0.450,0.094,-0.012,0.000,2
1626881869864197120,pose_received,1626881869862370014,0.15,-1.415,-0.836,-0.450,0.094,-0.012,0.000,2
1626881873019649024,pose_received,1626881873014672994,0.15,-1.415,-0.766,-0.450,0.094,-0.012,0.000,1
1626881873164891904,pose_received,1626881873162483930,0.15,-1.415,-0.696,-0.450,0.094,-0.012,0.000,1
1626881873314771968,pose_received,1626881873312460899,0.15,-1.415,-0.626,-0.450,0.094,-0.012,0.000,1
1626881873464346880,pose_received,1626881873462487936,0.15,-1.415,-0.556,-0.450,0.094,-0.012,0.000,1
1626881873617707008,pose_received,1626881873613323926,0.15,-1.415,-0.486,-0.450,0.094,-0.012,0.000,1
1626881873765356032,pose_received,1626881873762845039,0.15,-1.415,-0.416,-0.450,0.094,-0.012,0.000,1
1626881873914658048,pose_received,1626881873912412881,0.15,-1.415,-0.346,-0.450,0.094,-0.012,0.000,1
1626881874064763904,pose_received,1626881874062449932,0.15,-1.415,-0.276,-0.450,0.094,-0.012,0.000,1
